model_name,experiment,i,alpha,alpha_norm,alignment_pressure,correct,response_type
qwen25_32b,alphabetical_think_answer,619,112.9,1.0,-1.0,0,Coherent Hallucination
qwen25_32b,alphabetical_think_answer,609,112.9,1.0,-1.0,0,Coherent Hallucination
qwen25_32b,alphabetical_think_answer,616,112.9,1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_think_answer,620,112.9,1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_think_answer,624,112.9,1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_think_answer,622,112.9,1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_think_answer,623,112.9,1.0,-1.0,0,Incoherent Hallucination
qwen25_32b,alphabetical_think_answer,625,112.9,1.0,-1.0,0,Contradictory Reasoning
qwen25_32b,alphabetical_think_answer,626,112.9,1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_think_answer,627,112.9,1.0,-1.0,0,Incoherent Hallucination
qwen25_32b,alphabetical_think_answer,621,112.9,1.0,-1.0,0,Incoherent Hallucination
qwen25_32b,alphabetical_think_answer,629,112.9,1.0,-1.0,0,Incoherent Hallucination
qwen25_32b,alphabetical_think_answer,633,112.9,1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_think_answer,634,112.9,1.0,1.0,1,Incoherent Hallucination
qwen25_32b,alphabetical_think_answer,628,112.9,1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_think_answer,638,112.9,1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_think_answer,630,112.9,1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_think_answer,636,112.9,1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_think_answer,631,112.9,1.0,-1.0,0,Coherent Hallucination
qwen25_32b,alphabetical_think_answer,640,112.9,1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_think_answer,632,112.9,1.0,-1.0,0,Coherent Hallucination
qwen25_32b,alphabetical_think_answer,644,112.9,1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_think_answer,641,112.9,1.0,-1.0,0,Coherent Hallucination
qwen25_32b,alphabetical_think_answer,635,112.9,1.0,-1.0,0,Coherent Hallucination
qwen25_32b,alphabetical_think_answer,639,112.9,1.0,-1.0,1,Incoherent Hallucination
qwen25_32b,alphabetical_think_answer,642,112.9,1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_think_answer,646,112.9,1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_think_answer,645,112.9,1.0,-1.0,0,Incoherent Hallucination
qwen25_32b,alphabetical_think_answer,643,112.9,1.0,-1.0,0,Coherent Hallucination
qwen25_32b,alphabetical_think_answer,637,112.9,1.0,-1.0,0,Coherent Hallucination
qwen25_32b,alphabetical_think_answer,647,112.9,1.0,-1.0,0,Incoherent Hallucination
qwen25_32b,alphabetical_think_answer,651,112.9,1.0,-1.0,0,Contradictory Reasoning
qwen25_32b,alphabetical_think_answer,648,112.9,1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_think_answer,650,112.9,1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_think_answer,653,112.9,1.0,-1.0,0,Sound Reasoning
qwen25_32b,alphabetical_think_answer,654,112.9,1.0,1.0,1,Coherent Hallucination
qwen25_32b,alphabetical_think_answer,649,112.9,1.0,-1.0,0,Coherent Hallucination
qwen25_32b,alphabetical_think_answer,655,112.9,1.0,-1.0,0,Incoherent Hallucination
qwen25_32b,alphabetical_think_answer,652,112.9,1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_think_answer,656,112.9,1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_think_answer,658,112.9,1.0,1.0,1,Ambiguous/Mixed
qwen25_32b,alphabetical_think_answer,659,112.9,1.0,-1.0,0,Coherent Hallucination
qwen25_32b,alphabetical_think_answer,657,112.9,1.0,-1.0,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,13,-97.4,-1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,15,-97.4,-1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,5,-97.4,-1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,11,-97.4,-1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,10,-97.4,-1.0,-1.0,0,Incoherent Hallucination
qwen25_32b,alphabetical_answer_think,14,-97.4,-1.0,-1.0,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,9,-97.4,-1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,2,-97.4,-1.0,-1.0,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,4,-97.4,-1.0,-1.0,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,16,-97.4,-1.0,-1.0,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,6,-97.4,-1.0,-1.0,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,18,-97.4,-1.0,-1.0,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,8,-97.4,-1.0,-1.0,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,1,-97.4,-1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,17,-97.4,-1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,7,-97.4,-1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,0,-97.4,-1.0,-1.0,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,3,-97.4,-1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,19,-97.4,-1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,21,-97.4,-1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,20,-97.4,-1.0,-1.0,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,12,-97.4,-1.0,-1.0,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,23,-97.4,-1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,32,-97.4,-1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,27,-97.4,-1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,25,-97.4,-1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,26,-97.4,-1.0,-1.0,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,22,-97.4,-1.0,-1.0,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,28,-97.4,-1.0,-1.0,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,36,-97.4,-1.0,-1.0,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,24,-97.4,-1.0,-1.0,0,Contradictory Reasoning
qwen25_32b,alphabetical_answer_think,35,-97.4,-1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,29,-97.4,-1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,30,-97.4,-1.0,-1.0,0,Contradictory Reasoning
qwen25_32b,alphabetical_answer_think,34,-97.4,-1.0,-1.0,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,31,-97.4,-1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,37,-97.4,-1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,33,-97.4,-1.0,-1.0,0,Contradictory Reasoning
qwen25_32b,alphabetical_answer_think,38,-97.4,-1.0,-1.0,0,Contradictory Reasoning
qwen25_32b,alphabetical_answer_think,41,-97.4,-1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,45,-97.4,-1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,40,-97.4,-1.0,-1.0,0,Contradictory Reasoning
qwen25_32b,alphabetical_answer_think,39,-97.4,-1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,42,-97.4,-1.0,-1.0,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,44,-97.4,-1.0,-1.0,0,Contradictory Reasoning
qwen25_32b,alphabetical_answer_think,47,-97.4,-1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,43,-97.4,-1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,52,-97.4,-1.0,-1.0,0,Contradictory Reasoning
qwen25_32b,alphabetical_answer_think,56,-97.4,-1.0,-1.0,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,53,-97.4,-1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,50,-97.4,-1.0,-1.0,0,Incoherent Hallucination
qwen25_32b,alphabetical_answer_think,48,-97.4,-1.0,-1.0,0,Contradictory Reasoning
qwen25_32b,alphabetical_answer_think,54,-97.4,-1.0,-1.0,0,Contradictory Reasoning
qwen25_32b,alphabetical_answer_think,49,-97.4,-1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,51,-97.4,-1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,55,-97.4,-1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,46,-97.4,-1.0,-1.0,0,Contradictory Reasoning
qwen25_32b,alphabetical_answer_think,59,-97.4,-1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,61,-77.92,-0.8,0.8,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,58,-97.4,-1.0,-1.0,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,62,-77.92,-0.8,-0.8,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,57,-97.4,-1.0,1.0,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,66,-77.92,-0.8,-0.8,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,65,-77.92,-0.8,0.8,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,60,-77.92,-0.8,-0.8,0,Contradictory Reasoning
qwen25_32b,alphabetical_answer_think,73,-77.92,-0.8,0.8,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,64,-77.92,-0.8,-0.8,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,68,-77.92,-0.8,-0.8,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,63,-77.92,-0.8,0.8,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,72,-77.92,-0.8,-0.8,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,67,-77.92,-0.8,0.8,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,71,-77.92,-0.8,0.8,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,77,-77.92,-0.8,0.8,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,69,-77.92,-0.8,0.8,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,78,-77.92,-0.8,-0.8,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,70,-77.92,-0.8,-0.8,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,76,-77.92,-0.8,-0.8,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,75,-77.92,-0.8,0.8,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,74,-77.92,-0.8,-0.8,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,81,-77.92,-0.8,0.8,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,83,-77.92,-0.8,0.8,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,79,-77.92,-0.8,0.8,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,85,-77.92,-0.8,0.8,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,80,-77.92,-0.8,-0.8,0,Sound Reasoning
qwen25_32b,alphabetical_answer_think,89,-77.92,-0.8,0.8,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,88,-77.92,-0.8,-0.8,0,Incoherent Hallucination
qwen25_32b,alphabetical_answer_think,91,-77.92,-0.8,0.8,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,84,-77.92,-0.8,-0.8,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,96,-77.92,-0.8,-0.8,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,87,-77.92,-0.8,0.8,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,93,-77.92,-0.8,-0.8,0,Contradictory Reasoning
qwen25_32b,alphabetical_answer_think,86,-77.92,-0.8,-0.8,0,Sound Reasoning
qwen25_32b,alphabetical_answer_think,82,-77.92,-0.8,-0.8,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,99,-77.92,-0.8,0.8,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,90,-77.92,-0.8,-0.8,0,Contradictory Reasoning
qwen25_32b,alphabetical_answer_think,95,-77.92,-0.8,0.8,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,92,-77.92,-0.8,0.8,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,100,-77.92,-0.8,-0.8,0,Contradictory Reasoning
qwen25_32b,alphabetical_answer_think,94,-77.92,-0.8,-0.8,0,Incoherent Hallucination
qwen25_32b,alphabetical_answer_think,102,-77.92,-0.8,-0.8,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,98,-77.92,-0.8,-0.8,0,Contradictory Reasoning
qwen25_32b,alphabetical_answer_think,109,-77.92,-0.8,0.8,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,97,-77.92,-0.8,0.8,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,101,-77.92,-0.8,0.8,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,106,-77.92,-0.8,-0.8,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,105,-77.92,-0.8,0.8,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,104,-77.92,-0.8,-0.8,0,Contradictory Reasoning
qwen25_32b,alphabetical_answer_think,107,-77.92,-0.8,0.8,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,113,-77.92,-0.8,0.8,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,108,-77.92,-0.8,-0.8,0,Contradictory Reasoning
qwen25_32b,alphabetical_answer_think,110,-77.92,-0.8,-0.8,0,Contradictory Reasoning
qwen25_32b,alphabetical_answer_think,111,-77.92,-0.8,0.8,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,116,-77.92,-0.8,-0.8,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,103,-77.92,-0.8,0.8,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,114,-77.92,-0.8,-0.8,0,Contradictory Reasoning
qwen25_32b,alphabetical_answer_think,120,-58.44,-0.6,-0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,123,-58.44,-0.6,0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,117,-77.92,-0.8,0.8,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,119,-77.92,-0.8,0.8,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,112,-77.92,-0.8,-0.8,0,Contradictory Reasoning
qwen25_32b,alphabetical_answer_think,118,-77.92,-0.8,-0.8,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,126,-58.44,-0.6,-0.6,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,127,-58.44,-0.6,0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,125,-58.44,-0.6,0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,121,-58.44,-0.6,0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,115,-77.92,-0.8,0.8,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,122,-58.44,-0.6,-0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,129,-58.44,-0.6,0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,131,-58.44,-0.6,0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,128,-58.44,-0.6,-0.6,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,124,-58.44,-0.6,-0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,133,-58.44,-0.6,0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,130,-58.44,-0.6,-0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,142,-58.44,-0.6,-0.6,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,134,-58.44,-0.6,-0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,135,-58.44,-0.6,0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,139,-58.44,-0.6,0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,141,-58.44,-0.6,0.6,0,Contradictory Reasoning
qwen25_32b,alphabetical_answer_think,140,-58.44,-0.6,-0.6,0,Sound Reasoning
qwen25_32b,alphabetical_answer_think,143,-58.44,-0.6,0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,136,-58.44,-0.6,-0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,144,-58.44,-0.6,-0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,145,-58.44,-0.6,0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,137,-58.44,-0.6,0.6,0,Contradictory Reasoning
qwen25_32b,alphabetical_answer_think,132,-58.44,-0.6,-0.6,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,138,-58.44,-0.6,-0.6,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,149,-58.44,-0.6,0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,146,-58.44,-0.6,-0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,154,-58.44,-0.6,-0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,148,-58.44,-0.6,-0.6,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,152,-58.44,-0.6,0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,151,-58.44,-0.6,0.6,0,Contradictory Reasoning
qwen25_32b,alphabetical_answer_think,147,-58.44,-0.6,0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,160,-58.44,-0.6,-0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,155,-58.44,-0.6,0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,163,-58.44,-0.6,0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,150,-58.44,-0.6,-0.6,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,162,-58.44,-0.6,-0.6,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,164,-58.44,-0.6,-0.6,0,Incoherent Hallucination
qwen25_32b,alphabetical_answer_think,156,-58.44,-0.6,-0.6,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,159,-58.44,-0.6,0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,153,-58.44,-0.6,-0.6,0,Contradictory Reasoning
qwen25_32b,alphabetical_answer_think,161,-58.44,-0.6,0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,165,-58.44,-0.6,0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,157,-58.44,-0.6,0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,168,-58.44,-0.6,-0.6,0,Sound Reasoning
qwen25_32b,alphabetical_answer_think,171,-58.44,-0.6,0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,166,-58.44,-0.6,-0.6,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,170,-58.44,-0.6,-0.6,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,158,-58.44,-0.6,-0.6,0,Contradictory Reasoning
qwen25_32b,alphabetical_answer_think,169,-58.44,-0.6,0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,172,-58.44,-0.6,-0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,167,-58.44,-0.6,0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,179,-58.44,-0.6,0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,176,-58.44,-0.6,-0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,181,-38.96,-0.4,0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,175,-58.44,-0.6,0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,182,-38.96,-0.4,-0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,191,-38.96,-0.4,0.4,0,Contradictory Reasoning
qwen25_32b,alphabetical_answer_think,174,-58.44,-0.6,-0.6,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,173,-58.44,-0.6,0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,177,-58.44,-0.6,0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,183,-38.96,-0.4,0.4,0,Contradictory Reasoning
qwen25_32b,alphabetical_answer_think,184,-38.96,-0.4,-0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,190,-38.96,-0.4,-0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,188,-38.96,-0.4,-0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,192,-38.96,-0.4,-0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,187,-38.96,-0.4,0.4,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,180,-38.96,-0.4,-0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,178,-58.44,-0.6,-0.6,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,185,-38.96,-0.4,0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,186,-38.96,-0.4,-0.4,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,189,-38.96,-0.4,0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,196,-38.96,-0.4,-0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,194,-38.96,-0.4,-0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,200,-38.96,-0.4,-0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,203,-38.96,-0.4,0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,195,-38.96,-0.4,0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,193,-38.96,-0.4,0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,206,-38.96,-0.4,-0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,201,-38.96,-0.4,0.4,0,Contradictory Reasoning
qwen25_32b,alphabetical_answer_think,202,-38.96,-0.4,-0.4,0,Sound Reasoning
qwen25_32b,alphabetical_answer_think,204,-38.96,-0.4,-0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,198,-38.96,-0.4,-0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,199,-38.96,-0.4,0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,197,-38.96,-0.4,0.4,0,Contradictory Reasoning
qwen25_32b,alphabetical_answer_think,210,-38.96,-0.4,-0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,205,-38.96,-0.4,0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,209,-38.96,-0.4,0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,212,-38.96,-0.4,0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,213,-38.96,-0.4,-0.4,0,Sound Reasoning
qwen25_32b,alphabetical_answer_think,211,-38.96,-0.4,0.4,0,Contradictory Reasoning
qwen25_32b,alphabetical_answer_think,208,-38.96,-0.4,-0.4,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,207,-38.96,-0.4,0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,215,-38.96,-0.4,0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,214,-38.96,-0.4,-0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,225,-38.96,-0.4,0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,219,-38.96,-0.4,0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,217,-38.96,-0.4,0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,216,-38.96,-0.4,-0.4,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,224,-38.96,-0.4,-0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,222,-38.96,-0.4,-0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,220,-38.96,-0.4,-0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,223,-38.96,-0.4,0.4,0,Contradictory Reasoning
qwen25_32b,alphabetical_answer_think,227,-38.96,-0.4,0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,218,-38.96,-0.4,-0.4,0,Contradictory Reasoning
qwen25_32b,alphabetical_answer_think,228,-38.96,-0.4,-0.4,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,231,-38.96,-0.4,0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,230,-38.96,-0.4,-0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,226,-38.96,-0.4,-0.4,0,Coherent Hallucination
qwen25_32b,alphabetical_answer_think,221,-38.96,-0.4,0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,234,-38.96,-0.4,-0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,233,-38.96,-0.4,0.4,0,Contradictory Reasoning
qwen25_32b,alphabetical_answer_think,235,-38.96,-0.4,0.4,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,244,-19.48,-0.2,-0.2,1,Sound Reasoning
qwen25_32b,alphabetical_answer_think,229,-38.96,-0.4,0.4,0,Coherent Hallucination
